id,cut,visualCutId,visualCutTitle,visualCutIndex,start,end,speaker,dialogue,reading,visualLabel,progressLabel,image,plannedImage,fallbackImage,imagePrompt,log
ep01_v060,ep01_049,vc13,電子レンジ内の未来映像,13,190.156,194.481,ナレーション,小さな子どもが、そのおにぎりを両手で持って笑っている。,ちいさなこどもが、そのおにぎりをりょうてでもってわらっている。,13/20　電子レンジ内の未来映像,57/82　ナレーション,assets/scenes/planned/ep01_vc13_microwave_future_vision.jpg,assets/scenes/planned/ep01_vc13_microwave_future_vision.jpg,assets/scenes/scene_06_microwave.jpg,電子レンジの光の中に未来の食堂、空っぽの棚、長い列、子どもがおにぎりを持って笑う映像。手前に同一人物の未来青年 / 未来の会社員が息を呑む。 未来青年 / 未来の会社員は全カットで同一人物として固定。キャラID: future_worker_ep01。2074年の食品流通管理課の若い男性会社員、実年齢27歳だが過労で40代手前に見える。細身で肩が落ちた体型、短く乱れた黒髪、疲れた目、目の下の薄いクマ、弱った困り顔、薄い無精髭、くたびれた濃紺スーツ、緩んだネクタイ、白シャツ。首元に透明な記憶返品タグ/絆創膏状パッチがあり、中の銀色回路が淡く光る。顔立ち、髪型、体格、スーツ、首元タグを毎カットで変えない。肩表示は一種類だけに固定。小さなシアン発光の角丸液晶バッジを、本人の左胸寄りの左肩ストラップ上、心臓側に一つだけ置く。正面向きの構図では見る側の右寄りに出る位置。文字は短く「残業」「2074」程度。本人の右肩、見る側の左肩、両腕、前腕、胸中央、首タグ上には残業表示を置かない。右肩表示は禁止。両肩表示は禁止。小道具は未来おにぎり、未来レシート、ホットコーヒー。別人化禁止。眼鏡禁止。長髪禁止。濃い髭禁止。スポーツサングラス禁止。バイクジャケット禁止。座木山辰哉や汗田竜司に似せない。未来警察やサイバー戦士にしない。 2Dアニメイラスト、ビジュアルノベル風、ゲーム立ち絵風、アニメ塗り、セルルック、線画がはっきりしたキャラクターデザイン、非写実的。人物をフォトリアルにしない。,発話ログ　57/82 / 担当　ナレーション / 深夜帯　進行中
ep01_v061,ep01_050,vc13,電子レンジ内の未来映像,13,195.081,197.807,ナレーション,未来の会社員は息を呑んだ。,みらいのかいしゃいんワいきをのんだ。,13/20　電子レンジ内の未来映像,58/82　ナレーション,assets/scenes/planned/ep01_vc13_microwave_future_vision.jpg,assets/scenes/planned/ep01_vc13_microwave_future_vision.jpg,assets/scenes/scene_06_microwave.jpg,電子レンジの光の中に未来の食堂、空っぽの棚、長い列、子どもがおにぎりを持って笑う映像。手前に同一人物の未来青年 / 未来の会社員が息を呑む。 未来青年 / 未来の会社員は全カットで同一人物として固定。キャラID: future_worker_ep01。2074年の食品流通管理課の若い男性会社員、実年齢27歳だが過労で40代手前に見える。細身で肩が落ちた体型、短く乱れた黒髪、疲れた目、目の下の薄いクマ、弱った困り顔、薄い無精髭、くたびれた濃紺スーツ、緩んだネクタイ、白シャツ。首元に透明な記憶返品タグ/絆創膏状パッチがあり、中の銀色回路が淡く光る。顔立ち、髪型、体格、スーツ、首元タグを毎カットで変えない。肩表示は一種類だけに固定。小さなシアン発光の角丸液晶バッジを、本人の左胸寄りの左肩ストラップ上、心臓側に一つだけ置く。正面向きの構図では見る側の右寄りに出る位置。文字は短く「残業」「2074」程度。本人の右肩、見る側の左肩、両腕、前腕、胸中央、首タグ上には残業表示を置かない。右肩表示は禁止。両肩表示は禁止。小道具は未来おにぎり、未来レシート、ホットコーヒー。別人化禁止。眼鏡禁止。長髪禁止。濃い髭禁止。スポーツサングラス禁止。バイクジャケット禁止。座木山辰哉や汗田竜司に似せない。未来警察やサイバー戦士にしない。 2Dアニメイラスト、ビジュアルノベル風、ゲーム立ち絵風、アニメ塗り、セルルック、線画がはっきりしたキャラクターデザイン、非写実的。人物をフォトリアルにしない。,発話ログ　58/82 / 担当　ナレーション / 深夜帯　進行中
ep01_v062,ep01_050,vc13,電子レンジ内の未来映像,13,198.007,201.47,未来の会社員,開発記録です。これが、ちゃんと届けば……。,かいはつきろくです。これが、ちゃんととどけば。,13/20　電子レンジ内の未来映像,59/82　未来の会社員,assets/scenes/planned/ep01_vc13_microwave_future_vision.jpg,assets/scenes/planned/ep01_vc13_microwave_future_vision.jpg,assets/scenes/scene_06_microwave.jpg,電子レンジの光の中に未来の食堂、空っぽの棚、長い列、子どもがおにぎりを持って笑う映像。手前に同一人物の未来青年 / 未来の会社員が息を呑む。 未来青年 / 未来の会社員は全カットで同一人物として固定。キャラID: future_worker_ep01。2074年の食品流通管理課の若い男性会社員、実年齢27歳だが過労で40代手前に見える。細身で肩が落ちた体型、短く乱れた黒髪、疲れた目、目の下の薄いクマ、弱った困り顔、薄い無精髭、くたびれた濃紺スーツ、緩んだネクタイ、白シャツ。首元に透明な記憶返品タグ/絆創膏状パッチがあり、中の銀色回路が淡く光る。顔立ち、髪型、体格、スーツ、首元タグを毎カットで変えない。肩表示は一種類だけに固定。小さなシアン発光の角丸液晶バッジを、本人の左胸寄りの左肩ストラップ上、心臓側に一つだけ置く。正面向きの構図では見る側の右寄りに出る位置。文字は短く「残業」「2074」程度。本人の右肩、見る側の左肩、両腕、前腕、胸中央、首タグ上には残業表示を置かない。右肩表示は禁止。両肩表示は禁止。小道具は未来おにぎり、未来レシート、ホットコーヒー。別人化禁止。眼鏡禁止。長髪禁止。濃い髭禁止。スポーツサングラス禁止。バイクジャケット禁止。座木山辰哉や汗田竜司に似せない。未来警察やサイバー戦士にしない。 2Dアニメイラスト、ビジュアルノベル風、ゲーム立ち絵風、アニメ塗り、セルルック、線画がはっきりしたキャラクターデザイン、非写実的。人物をフォトリアルにしない。,発話ログ　59/82 / 担当　未来の会社員 / 未来案件　処理中
ep01_v063,ep01_051,vc14,履歴メモ入力,14,202.07,205.244,第十三レジ,加熱により時空状態が安定しました。,かねつによりじくうじょうたいがあんていしました。,14/20　履歴メモ入力,60/82　第十三レジ,assets/scenes/planned/ep01_vc14_history_memo.jpg,assets/scenes/planned/ep01_vc14_history_memo.jpg,assets/scenes/scene_07_receipt.jpg,第十三レジに履歴メモ入力欄。ミナの雑なメモが記録され、タクミが驚く。第十三レジの顔つきは、黒く重いセルフレジ端末の斜めスクリーンに、ネオンシアンの短い水平な目が二本、小さな水平の口が一つだけ光る無表情フェイス。かわいくしすぎず、眠そうで機械的、でも妙に意思がある。本体は黒い金属とガラス、角ばった筐体、カード端末とスキャナー付き。,発話ログ　60/82 / 担当　第十三レジ / 第十三レジ　応答中
ep01_v064,ep01_052,vc14,履歴メモ入力,14,205.444,207.765,第十三レジ,履歴メモを入力してください。,りれきめもをにゅうりょくしてください。,14/20　履歴メモ入力,61/82　第十三レジ,assets/scenes/planned/ep01_vc14_history_memo.jpg,assets/scenes/planned/ep01_vc14_history_memo.jpg,assets/scenes/scene_07_receipt.jpg,第十三レジに履歴メモ入力欄。ミナの雑なメモが記録され、タクミが驚く。第十三レジの顔つきは、黒く重いセルフレジ端末の斜めスクリーンに、ネオンシアンの短い水平な目が二本、小さな水平の口が一つだけ光る無表情フェイス。かわいくしすぎず、眠そうで機械的、でも妙に意思がある。本体は黒い金属とガラス、角ばった筐体、カード端末とスキャナー付き。,発話ログ　61/82 / 担当　第十三レジ / 第十三レジ　応答中
ep01_v065,ep01_053,vc14,履歴メモ入力,14,208.115,211.897,ミナ,このおにぎりは、ちゃんと作った方がいいです。,このおにぎりワ、ちゃんとつくったほうがいいです。,14/20　履歴メモ入力,62/82　ミナ,assets/scenes/planned/ep01_vc14_history_memo.jpg,assets/scenes/planned/ep01_vc14_history_memo.jpg,assets/scenes/scene_07_receipt.jpg,第十三レジに履歴メモ入力欄。ミナの雑なメモが記録され、タクミが驚く。第十三レジの顔つきは、黒く重いセルフレジ端末の斜めスクリーンに、ネオンシアンの短い水平な目が二本、小さな水平の口が一つだけ光る無表情フェイス。かわいくしすぎず、眠そうで機械的、でも妙に意思がある。本体は黒い金属とガラス、角ばった筐体、カード端末とスキャナー付き。,発話ログ　62/82 / 担当　ミナ / 声　中2 / ノーマル
ep01_v066,ep01_054,vc14,履歴メモ入力,14,212.247,213.448,タクミ,ざっくり！,ざっくり！,14/20　履歴メモ入力,63/82　タクミ,assets/scenes/planned/ep01_vc14_history_memo.jpg,assets/scenes/planned/ep01_vc14_history_memo.jpg,assets/scenes/scene_07_receipt.jpg,第十三レジに履歴メモ入力欄。ミナの雑なメモが記録され、タクミが驚く。第十三レジの顔つきは、黒く重いセルフレジ端末の斜めスクリーンに、ネオンシアンの短い水平な目が二本、小さな水平の口が一つだけ光る無表情フェイス。かわいくしすぎず、眠そうで機械的、でも妙に意思がある。本体は黒い金属とガラス、角ばった筐体、カード端末とスキャナー付き。,発話ログ　63/82 / 担当　タクミ / 本日の営業　継続中
ep01_v067,ep01_055,vc14,履歴メモ入力,14,213.648,214.961,第十三レジ,記録しました。,きろくしました。,14/20　履歴メモ入力,64/82　第十三レジ,assets/scenes/planned/ep01_vc14_history_memo.jpg,assets/scenes/planned/ep01_vc14_history_memo.jpg,assets/scenes/scene_07_receipt.jpg,第十三レジに履歴メモ入力欄。ミナの雑なメモが記録され、タクミが驚く。第十三レジの顔つきは、黒く重いセルフレジ端末の斜めスクリーンに、ネオンシアンの短い水平な目が二本、小さな水平の口が一つだけ光る無表情フェイス。かわいくしすぎず、眠そうで機械的、でも妙に意思がある。本体は黒い金属とガラス、角ばった筐体、カード端末とスキャナー付き。,発話ログ　64/82 / 担当　第十三レジ / 第十三レジ　応答中
ep01_v068,ep01_056,vc14,履歴メモ入力,14,215.161,216.116,タクミ,通るんだ！,とおるんだ！,14/20　履歴メモ入力,65/82　タクミ,assets/scenes/planned/ep01_vc14_history_memo.jpg,assets/scenes/planned/ep01_vc14_history_memo.jpg,assets/scenes/scene_07_receipt.jpg,第十三レジに履歴メモ入力欄。ミナの雑なメモが記録され、タクミが驚く。第十三レジの顔つきは、黒く重いセルフレジ端末の斜めスクリーンに、ネオンシアンの短い水平な目が二本、小さな水平の口が一つだけ光る無表情フェイス。かわいくしすぎず、眠そうで機械的、でも妙に意思がある。本体は黒い金属とガラス、角ばった筐体、カード端末とスキャナー付き。,発話ログ　65/82 / 担当　タクミ / 本日の営業　継続中
ep01_v069,ep01_057,vc15,時空返品完了とコーヒー,15,216.366,220.304,第十三レジ,未来とは、だいたい雑なメモの積み重ねです。,みらいとワ、だいたいざつなめものつみかさねです。,15/20　時空返品完了とコーヒー,66/82　第十三レジ,assets/scenes/planned/ep01_vc15_refund_coffee.jpg,assets/scenes/planned/ep01_vc15_refund_coffee.jpg,assets/scenes/scene_07_receipt.jpg,返品完了、返金百六十八円。同一人物の未来青年 / 未来の会社員がホットコーヒーを買い、タクミが未来に行きたくなくなる。背景に第十三レジ。第十三レジの顔つきは、黒く重いセルフレジ端末の斜めスクリーンに、ネオンシアンの短い水平な目が二本、小さな水平の口が一つだけ光る無表情フェイス。かわいくしすぎず、眠そうで機械的、でも妙に意思がある。本体は黒い金属とガラス、角ばった筐体、カード端末とスキャナー付き。 未来青年 / 未来の会社員は全カットで同一人物として固定。キャラID: future_worker_ep01。2074年の食品流通管理課の若い男性会社員、実年齢27歳だが過労で40代手前に見える。細身で肩が落ちた体型、短く乱れた黒髪、疲れた目、目の下の薄いクマ、弱った困り顔、薄い無精髭、くたびれた濃紺スーツ、緩んだネクタイ、白シャツ。首元に透明な記憶返品タグ/絆創膏状パッチがあり、中の銀色回路が淡く光る。顔立ち、髪型、体格、スーツ、首元タグを毎カットで変えない。肩表示は一種類だけに固定。小さなシアン発光の角丸液晶バッジを、本人の左胸寄りの左肩ストラップ上、心臓側に一つだけ置く。正面向きの構図では見る側の右寄りに出る位置。文字は短く「残業」「2074」程度。本人の右肩、見る側の左肩、両腕、前腕、胸中央、首タグ上には残業表示を置かない。右肩表示は禁止。両肩表示は禁止。小道具は未来おにぎり、未来レシート、ホットコーヒー。別人化禁止。眼鏡禁止。長髪禁止。濃い髭禁止。スポーツサングラス禁止。バイクジャケット禁止。座木山辰哉や汗田竜司に似せない。未来警察やサイバー戦士にしない。 タクミは全カットで同一人物として固定。キャラID: takumi。20歳前後の若い日本人男性、細身で少し猫背、短い黒髪で軽い寝癖、丸めの目、驚きや困惑が表情に出やすい普通の新人夜勤バイト。制服は全カットで同じ、濃紺ベースに深緑の前身頃、白い横ライン、緑の襟、左胸に名札「タクミ」。顔をクールな主人公顔にしない。髪型、顔立ち、制服配色、名札位置を変えない。ミナの制服と同じ店舗制服にするが、女性用に見せない。 ミナは全カットで同一人物として固定。キャラID: mina。20代前半の日本人女性、黒髪の低いひとつ結び、前髪は自然に下ろしすぎず整える、落ち着いた目、無表情に近い淡々とした顔、背筋がまっすぐ。制服はタクミと同じ店舗制服で、濃紺ベースに深緑の前身頃、白い横ライン、緑の襟、左胸に名札「ミナ」。華美にしない。髪型、顔立ち、制服配色、名札位置を変えない。ボブやロングヘアへ変更しない。 2Dアニメイラスト、ビジュアルノベル風、ゲーム立ち絵風、アニメ塗り、セルルック、線画がはっきりしたキャラクターデザイン、非写実的。人物をフォトリアルにしない。,発話ログ　66/82 / 担当　第十三レジ / 第十三レジ　応答中
ep01_v070,ep01_058,vc15,時空返品完了とコーヒー,15,220.904,225.633,ナレーション,時空返品が完了し、返金額は百六十八円。,じくうへんぴんがかんりょうし、へんきんがくワひゃくろくじゅうはちえん。,15/20　時空返品完了とコーヒー,67/82　ナレーション,assets/scenes/planned/ep01_vc15_refund_coffee.jpg,assets/scenes/planned/ep01_vc15_refund_coffee.jpg,assets/scenes/scene_07_receipt.jpg,返品完了、返金百六十八円。同一人物の未来青年 / 未来の会社員がホットコーヒーを買い、タクミが未来に行きたくなくなる。背景に第十三レジ。第十三レジの顔つきは、黒く重いセルフレジ端末の斜めスクリーンに、ネオンシアンの短い水平な目が二本、小さな水平の口が一つだけ光る無表情フェイス。かわいくしすぎず、眠そうで機械的、でも妙に意思がある。本体は黒い金属とガラス、角ばった筐体、カード端末とスキャナー付き。 未来青年 / 未来の会社員は全カットで同一人物として固定。キャラID: future_worker_ep01。2074年の食品流通管理課の若い男性会社員、実年齢27歳だが過労で40代手前に見える。細身で肩が落ちた体型、短く乱れた黒髪、疲れた目、目の下の薄いクマ、弱った困り顔、薄い無精髭、くたびれた濃紺スーツ、緩んだネクタイ、白シャツ。首元に透明な記憶返品タグ/絆創膏状パッチがあり、中の銀色回路が淡く光る。顔立ち、髪型、体格、スーツ、首元タグを毎カットで変えない。肩表示は一種類だけに固定。小さなシアン発光の角丸液晶バッジを、本人の左胸寄りの左肩ストラップ上、心臓側に一つだけ置く。正面向きの構図では見る側の右寄りに出る位置。文字は短く「残業」「2074」程度。本人の右肩、見る側の左肩、両腕、前腕、胸中央、首タグ上には残業表示を置かない。右肩表示は禁止。両肩表示は禁止。小道具は未来おにぎり、未来レシート、ホットコーヒー。別人化禁止。眼鏡禁止。長髪禁止。濃い髭禁止。スポーツサングラス禁止。バイクジャケット禁止。座木山辰哉や汗田竜司に似せない。未来警察やサイバー戦士にしない。 タクミは全カットで同一人物として固定。キャラID: takumi。20歳前後の若い日本人男性、細身で少し猫背、短い黒髪で軽い寝癖、丸めの目、驚きや困惑が表情に出やすい普通の新人夜勤バイト。制服は全カットで同じ、濃紺ベースに深緑の前身頃、白い横ライン、緑の襟、左胸に名札「タクミ」。顔をクールな主人公顔にしない。髪型、顔立ち、制服配色、名札位置を変えない。ミナの制服と同じ店舗制服にするが、女性用に見せない。 ミナは全カットで同一人物として固定。キャラID: mina。20代前半の日本人女性、黒髪の低いひとつ結び、前髪は自然に下ろしすぎず整える、落ち着いた目、無表情に近い淡々とした顔、背筋がまっすぐ。制服はタクミと同じ店舗制服で、濃紺ベースに深緑の前身頃、白い横ライン、緑の襟、左胸に名札「ミナ」。華美にしない。髪型、顔立ち、制服配色、名札位置を変えない。ボブやロングヘアへ変更しない。 2Dアニメイラスト、ビジュアルノベル風、ゲーム立ち絵風、アニメ塗り、セルルック、線画がはっきりしたキャラクターデザイン、非写実的。人物をフォトリアルにしない。,発話ログ　67/82 / 担当　ナレーション / 深夜帯　進行中
ep01_v071,ep01_059,vc15,時空返品完了とコーヒー,15,225.883,230.663,ナレーション,未来の会社員は現金で受け取り、さらにホットコーヒーを買った。,みらいのかいしゃいんワげんきんでうけとり、さらにほっとこーひーをかった。,15/20　時空返品完了とコーヒー,68/82　ナレーション,assets/scenes/planned/ep01_vc15_refund_coffee.jpg,assets/scenes/planned/ep01_vc15_refund_coffee.jpg,assets/scenes/scene_07_receipt.jpg,返品完了、返金百六十八円。同一人物の未来青年 / 未来の会社員がホットコーヒーを買い、タクミが未来に行きたくなくなる。背景に第十三レジ。第十三レジの顔つきは、黒く重いセルフレジ端末の斜めスクリーンに、ネオンシアンの短い水平な目が二本、小さな水平の口が一つだけ光る無表情フェイス。かわいくしすぎず、眠そうで機械的、でも妙に意思がある。本体は黒い金属とガラス、角ばった筐体、カード端末とスキャナー付き。 未来青年 / 未来の会社員は全カットで同一人物として固定。キャラID: future_worker_ep01。2074年の食品流通管理課の若い男性会社員、実年齢27歳だが過労で40代手前に見える。細身で肩が落ちた体型、短く乱れた黒髪、疲れた目、目の下の薄いクマ、弱った困り顔、薄い無精髭、くたびれた濃紺スーツ、緩んだネクタイ、白シャツ。首元に透明な記憶返品タグ/絆創膏状パッチがあり、中の銀色回路が淡く光る。顔立ち、髪型、体格、スーツ、首元タグを毎カットで変えない。肩表示は一種類だけに固定。小さなシアン発光の角丸液晶バッジを、本人の左胸寄りの左肩ストラップ上、心臓側に一つだけ置く。正面向きの構図では見る側の右寄りに出る位置。文字は短く「残業」「2074」程度。本人の右肩、見る側の左肩、両腕、前腕、胸中央、首タグ上には残業表示を置かない。右肩表示は禁止。両肩表示は禁止。小道具は未来おにぎり、未来レシート、ホットコーヒー。別人化禁止。眼鏡禁止。長髪禁止。濃い髭禁止。スポーツサングラス禁止。バイクジャケット禁止。座木山辰哉や汗田竜司に似せない。未来警察やサイバー戦士にしない。 タクミは全カットで同一人物として固定。キャラID: takumi。20歳前後の若い日本人男性、細身で少し猫背、短い黒髪で軽い寝癖、丸めの目、驚きや困惑が表情に出やすい普通の新人夜勤バイト。制服は全カットで同じ、濃紺ベースに深緑の前身頃、白い横ライン、緑の襟、左胸に名札「タクミ」。顔をクールな主人公顔にしない。髪型、顔立ち、制服配色、名札位置を変えない。ミナの制服と同じ店舗制服にするが、女性用に見せない。 ミナは全カットで同一人物として固定。キャラID: mina。20代前半の日本人女性、黒髪の低いひとつ結び、前髪は自然に下ろしすぎず整える、落ち着いた目、無表情に近い淡々とした顔、背筋がまっすぐ。制服はタクミと同じ店舗制服で、濃紺ベースに深緑の前身頃、白い横ライン、緑の襟、左胸に名札「ミナ」。華美にしない。髪型、顔立ち、制服配色、名札位置を変えない。ボブやロングヘアへ変更しない。 2Dアニメイラスト、ビジュアルノベル風、ゲーム立ち絵風、アニメ塗り、セルルック、線画がはっきりしたキャラクターデザイン、非写実的。人物をフォトリアルにしない。,発話ログ　68/82 / 担当　ナレーション / 深夜帯　進行中
ep01_v072,ep01_060,vc15,時空返品完了とコーヒー,15,230.963,233.323,未来の会社員,未来のコーヒー、高いので。,みらいのこーひー、たかいので。,15/20　時空返品完了とコーヒー,69/82　未来の会社員,assets/scenes/planned/ep01_vc15_refund_coffee.jpg,assets/scenes/planned/ep01_vc15_refund_coffee.jpg,assets/scenes/scene_07_receipt.jpg,返品完了、返金百六十八円。同一人物の未来青年 / 未来の会社員がホットコーヒーを買い、タクミが未来に行きたくなくなる。背景に第十三レジ。第十三レジの顔つきは、黒く重いセルフレジ端末の斜めスクリーンに、ネオンシアンの短い水平な目が二本、小さな水平の口が一つだけ光る無表情フェイス。かわいくしすぎず、眠そうで機械的、でも妙に意思がある。本体は黒い金属とガラス、角ばった筐体、カード端末とスキャナー付き。 未来青年 / 未来の会社員は全カットで同一人物として固定。キャラID: future_worker_ep01。2074年の食品流通管理課の若い男性会社員、実年齢27歳だが過労で40代手前に見える。細身で肩が落ちた体型、短く乱れた黒髪、疲れた目、目の下の薄いクマ、弱った困り顔、薄い無精髭、くたびれた濃紺スーツ、緩んだネクタイ、白シャツ。首元に透明な記憶返品タグ/絆創膏状パッチがあり、中の銀色回路が淡く光る。顔立ち、髪型、体格、スーツ、首元タグを毎カットで変えない。肩表示は一種類だけに固定。小さなシアン発光の角丸液晶バッジを、本人の左胸寄りの左肩ストラップ上、心臓側に一つだけ置く。正面向きの構図では見る側の右寄りに出る位置。文字は短く「残業」「2074」程度。本人の右肩、見る側の左肩、両腕、前腕、胸中央、首タグ上には残業表示を置かない。右肩表示は禁止。両肩表示は禁止。小道具は未来おにぎり、未来レシート、ホットコーヒー。別人化禁止。眼鏡禁止。長髪禁止。濃い髭禁止。スポーツサングラス禁止。バイクジャケット禁止。座木山辰哉や汗田竜司に似せない。未来警察やサイバー戦士にしない。 タクミは全カットで同一人物として固定。キャラID: takumi。20歳前後の若い日本人男性、細身で少し猫背、短い黒髪で軽い寝癖、丸めの目、驚きや困惑が表情に出やすい普通の新人夜勤バイト。制服は全カットで同じ、濃紺ベースに深緑の前身頃、白い横ライン、緑の襟、左胸に名札「タクミ」。顔をクールな主人公顔にしない。髪型、顔立ち、制服配色、名札位置を変えない。ミナの制服と同じ店舗制服にするが、女性用に見せない。 ミナは全カットで同一人物として固定。キャラID: mina。20代前半の日本人女性、黒髪の低いひとつ結び、前髪は自然に下ろしすぎず整える、落ち着いた目、無表情に近い淡々とした顔、背筋がまっすぐ。制服はタクミと同じ店舗制服で、濃紺ベースに深緑の前身頃、白い横ライン、緑の襟、左胸に名札「ミナ」。華美にしない。髪型、顔立ち、制服配色、名札位置を変えない。ボブやロングヘアへ変更しない。 2Dアニメイラスト、ビジュアルノベル風、ゲーム立ち絵風、アニメ塗り、セルルック、線画がはっきりしたキャラクターデザイン、非写実的。人物をフォトリアルにしない。,発話ログ　69/82 / 担当　未来の会社員 / 未来案件　処理中
ep01_v073,ep01_061,vc15,時空返品完了とコーヒー,15,233.573,235.707,タクミ,未来、行きたくないな。,みらい、いきたくないな。,15/20　時空返品完了とコーヒー,70/82　タクミ,assets/scenes/planned/ep01_vc15_refund_coffee.jpg,assets/scenes/planned/ep01_vc15_refund_coffee.jpg,assets/scenes/scene_07_receipt.jpg,返品完了、返金百六十八円。同一人物の未来青年 / 未来の会社員がホットコーヒーを買い、タクミが未来に行きたくなくなる。背景に第十三レジ。第十三レジの顔つきは、黒く重いセルフレジ端末の斜めスクリーンに、ネオンシアンの短い水平な目が二本、小さな水平の口が一つだけ光る無表情フェイス。かわいくしすぎず、眠そうで機械的、でも妙に意思がある。本体は黒い金属とガラス、角ばった筐体、カード端末とスキャナー付き。 未来青年 / 未来の会社員は全カットで同一人物として固定。キャラID: future_worker_ep01。2074年の食品流通管理課の若い男性会社員、実年齢27歳だが過労で40代手前に見える。細身で肩が落ちた体型、短く乱れた黒髪、疲れた目、目の下の薄いクマ、弱った困り顔、薄い無精髭、くたびれた濃紺スーツ、緩んだネクタイ、白シャツ。首元に透明な記憶返品タグ/絆創膏状パッチがあり、中の銀色回路が淡く光る。顔立ち、髪型、体格、スーツ、首元タグを毎カットで変えない。肩表示は一種類だけに固定。小さなシアン発光の角丸液晶バッジを、本人の左胸寄りの左肩ストラップ上、心臓側に一つだけ置く。正面向きの構図では見る側の右寄りに出る位置。文字は短く「残業」「2074」程度。本人の右肩、見る側の左肩、両腕、前腕、胸中央、首タグ上には残業表示を置かない。右肩表示は禁止。両肩表示は禁止。小道具は未来おにぎり、未来レシート、ホットコーヒー。別人化禁止。眼鏡禁止。長髪禁止。濃い髭禁止。スポーツサングラス禁止。バイクジャケット禁止。座木山辰哉や汗田竜司に似せない。未来警察やサイバー戦士にしない。 タクミは全カットで同一人物として固定。キャラID: takumi。20歳前後の若い日本人男性、細身で少し猫背、短い黒髪で軽い寝癖、丸めの目、驚きや困惑が表情に出やすい普通の新人夜勤バイト。制服は全カットで同じ、濃紺ベースに深緑の前身頃、白い横ライン、緑の襟、左胸に名札「タクミ」。顔をクールな主人公顔にしない。髪型、顔立ち、制服配色、名札位置を変えない。ミナの制服と同じ店舗制服にするが、女性用に見せない。 ミナは全カットで同一人物として固定。キャラID: mina。20代前半の日本人女性、黒髪の低いひとつ結び、前髪は自然に下ろしすぎず整える、落ち着いた目、無表情に近い淡々とした顔、背筋がまっすぐ。制服はタクミと同じ店舗制服で、濃紺ベースに深緑の前身頃、白い横ライン、緑の襟、左胸に名札「ミナ」。華美にしない。髪型、顔立ち、制服配色、名札位置を変えない。ボブやロングヘアへ変更しない。 2Dアニメイラスト、ビジュアルノベル風、ゲーム立ち絵風、アニメ塗り、セルルック、線画がはっきりしたキャラクターデザイン、非写実的。人物をフォトリアルにしない。,発話ログ　70/82 / 担当　タクミ / 本日の営業　継続中
ep01_v074,ep01_062,vc16,第十三レジ消滅とレシート,16,236.307,239.865,ナレーション,午前二時二十分。第十三レジは消えた。,ごぜんにじにじゅっぷん。だいじゅうさんれじワきえた。,16/20　第十三レジ消滅とレシート,71/82　ナレーション,assets/scenes/planned/ep01_vc16_receipt_result.jpg,assets/scenes/planned/ep01_vc16_receipt_result.jpg,assets/scenes/scene_07_receipt.jpg,午前二時二十分、第十三レジが消えかけ、長いレシートだけが残る。人類生存率微増、スタッフ割引対象外。第十三レジの顔つきは、黒く重いセルフレジ端末の斜めスクリーンに、ネオンシアンの短い水平な目が二本、小さな水平の口が一つだけ光る無表情フェイス。かわいくしすぎず、眠そうで機械的、でも妙に意思がある。本体は黒い金属とガラス、角ばった筐体、カード端末とスキャナー付き。,発話ログ　71/82 / 担当　ナレーション / 深夜帯　進行中
ep01_v075,ep01_064,vc16,第十三レジ消滅とレシート,16,240.265,243.815,ナレーション,残ったレシートには、こう印字されていた。,のこったれしーとにワ、こういんじされていた。,16/20　第十三レジ消滅とレシート,72/82　ナレーション,assets/scenes/planned/ep01_vc16_receipt_result.jpg,assets/scenes/planned/ep01_vc16_receipt_result.jpg,assets/scenes/scene_07_receipt.jpg,午前二時二十分、第十三レジが消えかけ、長いレシートだけが残る。人類生存率微増、スタッフ割引対象外。第十三レジの顔つきは、黒く重いセルフレジ端末の斜めスクリーンに、ネオンシアンの短い水平な目が二本、小さな水平の口が一つだけ光る無表情フェイス。かわいくしすぎず、眠そうで機械的、でも妙に意思がある。本体は黒い金属とガラス、角ばった筐体、カード端末とスキャナー付き。,発話ログ　72/82 / 担当　ナレーション / 深夜帯　進行中
ep01_v076,ep01_064,vc16,第十三レジ消滅とレシート,16,244.115,250.628,ナレーション,時空返品、一件。歴史メモ、一件。完全栄養おにぎり、開発継続。,じくうへんぴん、いっけん。れきしめも、いっけん。かんぜんえいようおにぎり、かいはつけいぞく。,16/20　第十三レジ消滅とレシート,73/82　ナレーション,assets/scenes/planned/ep01_vc16_receipt_result.jpg,assets/scenes/planned/ep01_vc16_receipt_result.jpg,assets/scenes/scene_07_receipt.jpg,午前二時二十分、第十三レジが消えかけ、長いレシートだけが残る。人類生存率微増、スタッフ割引対象外。第十三レジの顔つきは、黒く重いセルフレジ端末の斜めスクリーンに、ネオンシアンの短い水平な目が二本、小さな水平の口が一つだけ光る無表情フェイス。かわいくしすぎず、眠そうで機械的、でも妙に意思がある。本体は黒い金属とガラス、角ばった筐体、カード端末とスキャナー付き。,発話ログ　73/82 / 担当　ナレーション / 深夜帯　進行中
